"Date","Time","Revision","Operator","Job Number","Panel","Samples","Atten","Grade","Layers",

"12/02/2024","09:20:11",3200805.00,"Jose           ","223dec022024   ","Point 001 / 172",0,17,"70             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,45.781, 48.622,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.196, 14.719,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,36.040, 43.124,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,14.094, 18.665,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:39:24",3200805.00,"Jose           ","223dec022024   ","Point 127 / 172",0,17,"69             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,34.774, 36.932,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,15.973, 17.816,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,38.313, 45.843,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,18.245, 24.163,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:39:29",3200805.00,"Jose           ","223dec022024   ","Point 128 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,35.876, 38.102,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,14.908, 16.629,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,34.026, 40.713,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,19.292, 25.549,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:39:32",3200805.00,"Jose           ","223dec022024   ","Point 129 / 172",0,17,"69             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,36.837, 39.124,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.229, 14.756,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,28.443, 34.032,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,18.583, 24.610,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:39:34",3200805.00,"Jose           ","223dec022024   ","Point 130 / 172",0,17,"69             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,36.954, 39.248,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.243, 14.771,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,28.255, 33.808,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,18.395, 24.362,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:39:38",3200805.00,"Jose           ","223dec022024   ","Point 131 / 172",0,17,"63             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,35.922, 38.151,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,14.089, 15.714,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,31.104, 37.217,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,18.774, 24.863,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:39:41",3200805.00,"Jose           ","223dec022024   ","Point 132 / 172",0,17,"67             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,39.366, 41.809,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.876, 15.477,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,32.793, 39.238,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,17.941, 23.760,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:39:47",3200805.00,"Jose           ","223dec022024   ","Point 133 / 172",0,17,"59             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,38.132, 40.498,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,15.251, 17.011,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,35.200, 42.118,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,19.133, 25.338,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:39:57",3200805.00,"Jose           ","223dec022024   ","Point 134 / 172",0,17,"66             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,36.252, 38.502,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,14.738, 16.439,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,38.710, 46.317,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,18.937, 25.078,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:40:01",3200805.00,"Jose           ","223dec022024   ","Point 135 / 172",0,17,"72             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,38.425, 40.810,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.404, 14.950,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,37.424, 44.779,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,18.657, 24.707,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:40:03",3200805.00,"Jose           ","223dec022024   ","Point 136 / 172",0,17,"67             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,34.985, 37.156,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,14.257, 15.903,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,31.491, 37.680,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,18.769, 24.856,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:40:06",3200805.00,"Jose           ","223dec022024   ","Point 137 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,35.783, 38.004,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,12.829, 14.309,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,31.526, 37.722,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,18.246, 24.164,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:41:21",3200805.00,"Jose           ","223dec022024   ","Point 138 / 172",0,17,"63             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,42.531, 45.170,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,11.583, 12.920,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,29.553, 35.360,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,14.650, 19.402,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:41:25",3200805.00,"Jose           ","223dec022024   ","Point 139 / 172",0,17,"90             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,35.694, 37.910,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,14.032, 15.651,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,30.264, 36.212,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,14.197, 18.802,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:41:29",3200805.00,"Jose           ","223dec022024   ","Point 140 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,47.922, 50.896,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.121, 14.635,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,31.739, 37.977,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,13.446, 17.807,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:41:38",3200805.00,"Jose           ","223dec022024   ","Point 141 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,34.593, 36.739,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,12.951, 14.446,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,38.671, 46.271,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.085, 19.977,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:41:40",3200805.00,"Jose           ","223dec022024   ","Point 142 / 172",0,17,"70             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,35.023, 37.197,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,14.079, 15.703,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,35.886, 42.939,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.515, 20.547,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:41:43",3200805.00,"Jose           ","223dec022024   ","Point 143 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,38.248, 40.622,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,12.043, 13.433,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,32.235, 38.570,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,16.546, 21.913,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:41:45",3200805.00,"Jose           ","223dec022024   ","Point 144 / 172",0,17,"64             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,40.109, 42.598,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.496, 15.053,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,29.169, 34.901,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,16.083, 21.299,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:01",3200805.00,"Jose           ","223dec022024   ","Point 145 / 172",0,17,"86             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,37.456, 39.781,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,14.873, 16.590,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,42.055, 50.320,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.410, 20.408,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:04",3200805.00,"Jose           ","223dec022024   ","Point 146 / 172",0,17,"100            ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,29.201, 31.014,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,12.795, 14.271,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,29.205, 34.945,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.576, 20.627,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:07",3200805.00,"Jose           ","223dec022024   ","Point 147 / 172",0,17,"64             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,35.535, 37.741,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827., 8.231,  9.181,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,30.265, 36.213,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,14.322, 18.967,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:10",3200805.00,"Jose           ","223dec022024   ","Point 148 / 172",0,17,"63             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,39.305, 41.745,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,15.889, 17.723,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,35.284, 42.218,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.748, 20.855,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:15",3200805.00,"Jose           ","223dec022024   ","Point 149 / 172",0,17,"57             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,39.830, 42.302,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.915, 15.521,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,35.950, 43.016,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.416, 20.415,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:18",3200805.00,"Jose           ","223dec022024   ","Point 150 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,29.445, 31.272,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,12.151, 13.553,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,24.503, 29.319,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.191, 20.118,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:21",3200805.00,"Jose           ","223dec022024   ","Point 151 / 172",0,17,"85             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,37.877, 40.227,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,15.972, 17.815,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,25.267, 30.233,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.825, 20.958,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:25",3200805.00,"Jose           ","223dec022024   ","Point 152 / 172",0,17,"91             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,37.389, 39.709,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,16.727, 18.657,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,35.795, 42.830,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,16.143, 21.379,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:29",3200805.00,"Jose           ","223dec022024   ","Point 153 / 172",0,17,"81             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,38.609, 41.005,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.670, 15.247,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,30.955, 37.038,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.672, 20.755,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:31",3200805.00,"Jose           ","223dec022024   ","Point 154 / 172",0,17,"66             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,29.716, 31.560,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,14.193, 15.831,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,24.029, 28.752,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,14.766, 19.556,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:35",3200805.00,"Jose           ","223dec022024   ","Point 155 / 172",0,17,"66             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,35.116, 37.295,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.562, 15.127,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,28.058, 33.573,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,14.522, 19.232,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:43:39",3200805.00,"Jose           ","223dec022024   ","Point 156 / 172",0,17,"62             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,40.445, 42.956,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,15.483, 17.270,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,33.268, 39.807,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,16.271, 21.549,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:44:30",3200805.00,"Jose           ","223dec022024   ","Point 157 / 172",0,17,"62             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,33.923, 36.028,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,12.956, 14.451,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,30.297, 36.251,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.137, 20.046,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:44:33",3200805.00,"Jose           ","223dec022024   ","Point 158 / 172",0,17,"70             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,32.348, 34.356,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,12.593, 14.047,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,27.204, 32.551,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.281, 20.237,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:44:36",3200805.00,"Jose           ","223dec022024   ","Point 159 / 172",0,17,"67             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,28.734, 30.517,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,15.217, 16.973,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,26.365, 31.547,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.089, 19.982,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:44:39",3200805.00,"Jose           ","223dec022024   ","Point 160 / 172",0,17,"69             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,34.566, 36.712,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,15.506, 17.295,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,35.838, 42.882,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.946, 21.118,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:44:42",3200805.00,"Jose           ","223dec022024   ","Point 161 / 172",0,17,"63             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,29.505, 31.336,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,12.986, 14.484,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,28.745, 34.395,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,13.286, 17.596,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:44:45",3200805.00,"Jose           ","223dec022024   ","Point 162 / 172",0,17,"100            ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,28.937, 30.733,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,11.079, 12.357,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,21.042, 25.177,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.500, 20.527,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:44:47",3200805.00,"Jose           ","223dec022024   ","Point 163 / 172",0,17,"67             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,34.971, 37.141,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.097, 14.608,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,25.941, 31.039,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,14.599, 19.334,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:44:50",3200805.00,"Jose           ","223dec022024   ","Point 164 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,34.015, 36.126,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,11.255, 12.553,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,32.277, 38.621,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,14.905, 19.739,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:44:56",3200805.00,"Jose           ","223dec022024   ","Point 165 / 172",0,17,"70             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,33.581, 35.665,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,10.498, 11.709,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,27.920, 33.407,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,14.488, 19.186,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:45:14",3200805.00,"Jose           ","223dec022024   ","Point 166 / 172",0,17,"71             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,28.388, 30.150,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827., 9.527, 10.627,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,21.514, 25.742,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,13.448, 17.809,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:45:17",3200805.00,"Jose           ","223dec022024   ","Point 167 / 172",0,17,"70             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,29.167, 30.977,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.249, 14.778,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,27.456, 32.852,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,13.416, 17.767,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:45:20",3200805.00,"Jose           ","223dec022024   ","Point 168 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"NPA Clearcoat  ","O2100          ","NPA     ",0.00,0.00, 83627.,34.219, 36.343,"Caviar         ","223            ","NPA     ",0.00,0.00, 87827.,13.441, 14.992,"Dark Grey Prime","OP100 8110     ","NPA     ",0.00,0.00, 94215.,35.795, 42.830,"E-Coat         ","ED6670ER       ","PKAF    ",0.00,0.00,104278.,15.470, 20.487,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"12/02/2024","09:47:01",3200805.00,"Jose           ","223dec022024   ","Point 169 / 172",0,17,"100            ",3,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"2K Clearcoat   ","none           ","NPA     ",0.00,0.00, 88117.,34.709, 38.842,"Caviar         ","223            ","NPA     ",0.00,0.00, 89702.,13.761, 15.677,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00,102283.,24.259, 31.512,"Plastic        ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
