"Date","Time","Revision","Operator","Job Number","Panel","Samples","Atten","Grade","Layers",

"11/27/2024","11:13:03",3200805.00,"Jose           ","8x5nov272024   ","Point 001 / 172",0,17,"73             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,46.909, 50.290,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.371, 14.863,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,37.658, 44.969,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,13.918, 18.842,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:36:17",3200805.00,"Jose           ","8x5nov272024   ","Point 127 / 172",0,17,"75             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,37.380, 40.073,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.444, 14.944,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,37.810, 45.150,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.323, 24.806,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:36:30",3200805.00,"Jose           ","8x5nov272024   ","Point 128 / 172",0,17,"69             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.716, 38.289,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.147, 12.391,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,32.180, 38.428,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.375, 24.876,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:36:36",3200805.00,"Jose           ","8x5nov272024   ","Point 129 / 172",0,17,"67             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.984, 38.577,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,10.496, 11.667,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,28.533, 34.073,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.272, 24.736,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:36:42",3200805.00,"Jose           ","8x5nov272024   ","Point 130 / 172",0,17,"66             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,36.083, 38.684,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.556, 12.845,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,26.885, 32.105,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.452, 24.980,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:36:51",3200805.00,"Jose           ","8x5nov272024   ","Point 131 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.498, 38.056,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.635, 12.933,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,28.627, 34.185,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.306, 23.430,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:36:56",3200805.00,"Jose           ","8x5nov272024   ","Point 132 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,39.608, 42.462,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.388, 12.658,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,29.304, 34.993,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.030, 24.410,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:37:04",3200805.00,"Jose           ","8x5nov272024   ","Point 133 / 172",0,17,"64             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,39.968, 42.848,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.082, 14.542,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,34.708, 41.447,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.480, 25.019,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:37:07",3200805.00,"Jose           ","8x5nov272024   ","Point 134 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,37.915, 40.647,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.032, 14.486,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,39.693, 47.399,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.553, 25.118,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:37:25",3200805.00,"Jose           ","8x5nov272024   ","Point 135 / 172",0,17,"70             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,36.230, 38.841,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.826, 14.258,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,34.784, 41.537,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.475, 25.011,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:37:30",3200805.00,"Jose           ","8x5nov272024   ","Point 136 / 172",0,17,"66             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,36.797, 39.449,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.501, 13.896,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,31.571, 37.700,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,17.485, 23.671,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:37:44",3200805.00,"Jose           ","8x5nov272024   ","Point 137 / 172",0,17,"61             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,38.553, 41.331,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.644, 12.943,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,26.345, 31.459,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,18.257, 24.717,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:38:11",3200805.00,"Jose           ","8x5nov272024   ","Point 138 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,43.303, 46.423,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526., 9.743, 10.830,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,28.757, 34.340,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,13.615, 18.432,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:38:24",3200805.00,"Jose           ","8x5nov272024   ","Point 139 / 172",0,17,"66             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,36.711, 39.357,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,10.540, 11.716,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,35.207, 42.042,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,13.705, 18.553,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:38:27",3200805.00,"Jose           ","8x5nov272024   ","Point 140 / 172",0,17,"64             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,43.618, 46.762,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.747, 14.169,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,31.131, 37.175,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,13.908, 18.828,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:38:41",3200805.00,"Jose           ","8x5nov272024   ","Point 141 / 172",0,17,"69             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,34.746, 37.250,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.868, 13.192,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,36.243, 43.279,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,14.415, 19.515,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:38:45",3200805.00,"Jose           ","8x5nov272024   ","Point 142 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.086, 37.615,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.119, 13.471,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,38.197, 45.613,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,15.370, 20.808,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:38:49",3200805.00,"Jose           ","8x5nov272024   ","Point 143 / 172",0,17,"63             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,41.040, 43.998,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.532, 12.819,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,32.168, 38.413,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,15.237, 20.628,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","11:39:04",3200805.00,"Jose           ","8x5nov272024   ","Point 144 / 172",0,17,"67             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,39.404, 42.244,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.041, 14.496,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,31.589, 37.722,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,15.188, 20.562,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:05",3200805.00,"Jose           ","8x5nov272024   ","Point 145 / 172",0,17,"68             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,36.243, 38.855,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,16.535, 18.380,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,46.994, 56.117,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,14.076, 19.056,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:10",3200805.00,"Jose           ","8x5nov272024   ","Point 146 / 172",0,17,"91             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,29.462, 31.585,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.199, 16.894,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,29.058, 34.700,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,24.150, 32.695,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:14",3200805.00,"Jose           ","8x5nov272024   ","Point 147 / 172",0,17,"93             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,29.628, 31.763,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.010, 16.685,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,33.375, 39.854,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,21.707, 29.387,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:17",3200805.00,"Jose           ","8x5nov272024   ","Point 148 / 172",0,17,"93             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,40.777, 43.716,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.769, 17.528,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,38.138, 45.543,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,25.549, 34.589,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:21",3200805.00,"Jose           ","8x5nov272024   ","Point 149 / 172",0,17,"56             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,36.577, 39.213,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,16.374, 18.201,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,36.856, 44.011,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,25.408, 34.397,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:25",3200805.00,"Jose           ","8x5nov272024   ","Point 150 / 172",0,17,"61             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,29.417, 31.537,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.346, 17.058,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,28.678, 34.245,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,22.476, 30.429,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:28",3200805.00,"Jose           ","8x5nov272024   ","Point 151 / 172",0,17,"77             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,28.906, 30.989,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.839, 15.383,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,28.601, 34.154,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,20.865, 28.247,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:31",3200805.00,"Jose           ","8x5nov272024   ","Point 152 / 172",0,17,"92             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,38.785, 41.579,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,15.622, 17.365,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,37.662, 44.974,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,24.691, 33.427,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:36",3200805.00,"Jose           ","8x5nov272024   ","Point 153 / 172",0,17,"61             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,35.816, 38.397,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,16.359, 18.184,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,37.179, 44.398,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,23.409, 31.691,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:40",3200805.00,"Jose           ","8x5nov272024   ","Point 154 / 172",0,17,"63             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,29.968, 32.127,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,14.156, 15.736,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,25.931, 30.965,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,21.980, 29.757,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:44",3200805.00,"Jose           ","8x5nov272024   ","Point 155 / 172",0,17,"93             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,28.552, 30.609,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.318, 13.692,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,28.173, 33.643,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,20.039, 27.129,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:48",3200805.00,"Jose           ","8x5nov272024   ","Point 156 / 172",0,17,"60             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,34.180, 36.643,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.691, 14.107,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,28.640, 34.200,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,22.062, 29.868,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:37:56",3200805.00,"Jose           ","8x5nov272024   ","Point 157 / 172",0,17,"61             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,38.960, 41.767,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,14.783, 16.432,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,37.813, 45.154,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,23.227, 31.445,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:00",3200805.00,"Jose           ","8x5nov272024   ","Point 158 / 172",0,17,"60             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,30.027, 32.190,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.239, 14.716,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,25.394, 30.324,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,20.808, 28.169,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:19",3200805.00,"Jose           ","8x5nov272024   ","Point 159 / 172",0,17,"89             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,28.962, 31.049,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,11.975, 13.311,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,25.630, 30.605,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,19.950, 27.008,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:24",3200805.00,"Jose           ","8x5nov272024   ","Point 160 / 172",0,17,"87             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,37.714, 40.432,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.274, 14.755,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,33.869, 40.445,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,21.729, 29.418,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:28",3200805.00,"Jose           ","8x5nov272024   ","Point 161 / 172",0,17,"64             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,38.891, 41.693,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,14.036, 15.602,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,36.766, 43.904,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,22.681, 30.706,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:31",3200805.00,"Jose           ","8x5nov272024   ","Point 162 / 172",0,17,"63             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,29.922, 32.078,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.906, 14.346,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,25.375, 30.301,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,20.172, 27.310,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:34",3200805.00,"Jose           ","8x5nov272024   ","Point 163 / 172",0,17,"76             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,24.408, 26.167,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.469, 13.861,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,27.880, 33.293,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,19.164, 25.944,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:39",3200805.00,"Jose           ","8x5nov272024   ","Point 164 / 172",0,17,"89             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,37.342, 40.033,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,13.288, 14.771,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,34.849, 41.614,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,20.418, 27.642,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:41",3200805.00,"Jose           ","8x5nov272024   ","Point 165 / 172",0,17,"90             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,38.051, 40.793,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.700, 14.117,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,34.449, 41.137,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,20.638, 27.940,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:42",3200805.00,"Jose           ","8x5nov272024   ","Point 166 / 172",0,17,"90             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,38.063, 40.806,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.950, 14.394,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,35.210, 42.046,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,19.935, 26.988,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:44",3200805.00,"Jose           ","8x5nov272024   ","Point 167 / 172",0,17,"90             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,37.913, 40.644,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.996, 14.446,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,34.453, 41.142,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,20.618, 27.913,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
"11/27/2024","12:38:47",3200805.00,"Jose           ","8x5nov272024   ","Point 168 / 172",0,17,"65             ",4,"Melinex        ","10 mils        ","H2OGLY  ",0.00,0.00,     0., 0.000,  0.000,"Clearcoat      ","O2100          ","NPA     ",0.00,0.00, 84414.,37.878, 40.608,"Nightfall      ","8X5            ","NPA     ",0.00,0.00, 87526.,12.938, 14.381,"Dk Grey Prime  ","OP100 DG       ","NPA     ",0.00,0.00, 94027.,34.506, 41.206,"E-Coat         ","ED6670ZR       ","PKAF    ",0.00,0.00,106599.,20.594, 27.881,"Steel          ","none           ","none    ",0.00,0.00,     0., 0.000,  0.000,
